Month,Qtr,Year,Date,Code,Description,Channel,Sales Qty,Gross Sales,Normal Discount,Brand,Category,Sub Category,Channel Group,Sales Category,Factory,Brand Group,Qty Ton,Gross Rebates,Net Rebates,Total Rebates,Total Discount,NSV,RM,PK,Other RM,Other,Material,DL,MOH,SC,MOH Total,GP,Sales,Distribution,G&A,A&P,Sales Promotion,Tax,Interest,Provision,Other Gain,Sales Bouns,G&A Bouns,Distribution Bouns,DL Bouns,SC Bouns,R&D,R&D Bonus,Export,Export Bonus,YTD/YTG,xx,Report,Unnamed: 54,Unnamed: 55,Unnamed: 56,Unnamed: 57,Unnamed: 58,Unnamed: 59,Unnamed: 60,Unnamed: 61,Unnamed: 62,Unnamed: 63,Unnamed: 64,Unnamed: 65,Unnamed: 66,Unnamed: 67,Unnamed: 68,Unnamed: 69,Unnamed: 70,Unnamed: 71
Apr,Q2,2023,2023-04-30 00:00:00,21525,هوت دوج اطياب كاترنج 1 ك 12 قطعة,RETAILS,668,92852,-7072.07,Atyab,Atyab Meat,Hot Dogs,Retail,Meat,Meat,Main Brand,0.668,-1857.04,-1753.4987522537713,-3610.5387522537712,-10682.608752253771,82169.39124774623,-22758.217202856868,-6190.192259841442,-12782.450030095551,0,-41730.85949279386,-1844.968174583157,-3714.1266431667186,-1018.0523785701256,-5559.094817749876,33861.38455863237,-6305.715380388817,-591.4766128376897,-2326.172254614851,0,-1274.4763155143123,-2395.8509556519084,87.41589746404819,0,-392.23360795482324,-301.7693047947246,-185.8361563957104,0,-125.39784013376654,-44.234656602969046,0,0,0,0,YTD,,1.0,,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1352.7517893572126,-5.036170322070916,,-1357.7879596792845
Apr,Q2,2023,2023-04-30 00:00:00,21525,هوت دوج اطياب كاترنج 1 ك 12 قطعة,VAN SALE,1419,197402,-19634.799999999996,Atyab,Atyab Meat,Hot Dogs,Retail,Meat,Meat,Main Brand,1.419,0,-3727.912814935585,-3727.912814935585,-23362.71281493558,174039.28718506443,-48344.176962356134,-13149.525174723063,-27153.138611834715,0,-88646.8407489139,-3919.176406786676,-7889.739081816727,-2162.599289208096,-11808.915488603403,71420.93165833902,-13405.859082405474,-1257.4706665164524,-4945.408342367218,0,-2709.5180893804795,-5093.544246193921,185.8449251626033,0,-833.8829392743077,-641.5571479891463,-395.0849625729766,0,-266.59398223070895,-94.04223584563925,0,0,0,0,YTD,,1.0,,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2873.5850136195877,-10.698092345835903,,-2884.2831059654272
Apr,Q2,2023,2023-04-30 00:00:00,21525,هوت دوج اطياب كاترنج 1 ك 12 قطعة,WHOLESALE,743,103323,-12365.399999999996,Atyab,Atyab Meat,Hot Dogs,Wholesale,Meat,Meat,Main Brand,0.743,-5166.150000000001,-1951.2423165803257,-7117.392316580326,-19482.792316580322,83840.20768341968,-25313.406260063854,-6885.198875841604,-14217.605347845802,0,-46416.21048375126,-2052.1128049630024,-4131.131880049209,-1132.3546665832384,-6183.244685012211,30108.397848072967,-7016.8163340360325,-658.1779398206675,-2588.496702963537,0,-1418.200107137006,-2666.033131120731,97.27386349973992,0,-436.46612969797314,-335.8000891666881,-206.79305978626186,0,-139.53906255267697,-49.223036920998695,0,0,0,0,YTD,,1.0,,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1504.632604030552,-5.601608606734544,,-1510.2342126372896
Apr,Q2,2023,2023-04-30 00:00:00,21526,هوت دوج اطياب كاترنج 1 ك 15 قطعة,CATERING,406,56434,-6776.249999999996,Atyab,Atyab Meat,Hot Dogs,HORECA,Meat,Meat,Main Brand,0.406,-2257.36,-1065.7492416392681,-3323.1092416392685,-10099.359241639264,46334.640758360736,-11540.488060394126,-3762.3024812808767,-7768.974120088016,0,-23071.764661763016,-1121.34293245623,-2257.3883489905506,-618.7563857776512,-3378.7312814467805,19265.388429373288,-3832.515635386017,-359.4902766648234,-1413.8112804994457,0,-774.6068624233694,-1456.1609101716688,53.130021512580186,0,-238.39348028391953,-183.41068524948827,-112.94832259978807,0,-76.21485493160063,-26.885135600008134,0,0,0,0,YTD,,1.0,,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-822.1814767650126,-3.0609059143125705,,-825.2423826793238
Apr,Q2,2023,2023-04-30 00:00:00,21526,هوت دوج اطياب كاترنج 1 ك 15 قطعة,HM,12,1668,-166.8,Atyab,Atyab Meat,Hot Dogs,Hyber Markets,Meat,Meat,Main Brand,0.012,-133.44,-31.499977585397087,-164.9399775853971,-331.7399775853971,1336.2600224146029,-341.0981692727328,-111.2010585600259,-229.6248508400399,0,-681.9240786727986,-33.143140860775276,-66.72083790119854,-18.288366082098065,-99.86397876197381,536.1835988977325,-113.27632419860149,-10.625328374329756,-41.78752553200332,0,-22.89478411103555,-43.039238724285774,1.5703454634260154,0,-7.046112717751316,-5.421005475354333,-3.3383740669888096,0,-2.2526558107862256,-0.794634549753935,0,0,0,0,YTD,,1.0,,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-24.300930347734358,-0.09047012554618661,,-24.39140047328044
Apr,Q2,2023,2023-04-30 00:00:00,21526,هوت دوج اطياب كاترنج 1 ك 15 قطعة,OTHER_ACS,-6,-834,0,Atyab,Atyab Meat,Hot Dogs,Wholesale,Meat,Meat,Main Brand,-0.006,0,15.749988792698543,15.749988792698543,15.749988792698543,-818.2500112073014,170.5490846363664,55.60052928001295,114.81242542001995,0,340.9620393363993,16.571570430387638,33.36041895059927,9.144183041049033,49.931989380986906,-418.21179944886626,56.63816209930074,5.312664187164878,20.89376276600166,0,11.447392055517774,21.519619362142887,-0.7851727317130077,0,3.523056358875658,2.7105027376771664,1.6691870334944048,0,1.1263279053931128,0.3973172748769675,0,0,0,0,YTD,,1.0,,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.150465173867179,0.045235062773093304,,12.19570023664022
Apr,Q2,2023,2023-04-30 00:00:00,21526,هوت دوج اطياب كاترنج 1 ك 15 قطعة,VAN SALE,180,25020,-2502,Atyab,Atyab Meat,Hot Dogs,Retail,Meat,Meat,Main Brand,0.18,0,-472.4996637809563,-472.4996637809563,-2974.4996637809563,22045.500336219044,-5116.472539090992,-1668.0158784003886,-3444.3727626005984,0,-10228.861180091979,-497.14711291162905,-1000.812568517978,-274.32549123147095,-1497.959681429607,10044.353983465986,-1699.1448629790223,-159.37992561494633,-626.8128829800498,0,-343.42176166553327,-645.5885808642867,23.55518195139023,0,-105.69169076626973,-81.315082130315,-50.07561100483214,0,-33.78983716179338,-11.919518246309025,0,0,0,0,YTD,,1.0,,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-364.51395521601535,-1.357051883192753,,-365.87100709920924
Apr,Q2,2023,2023-04-30 00:00:00,21526,هوت دوج اطياب كاترنج 1 ك 15 قطعة,WHOLESALE,144,20016,-2401.92,Atyab,Atyab Meat,Hot Dogs,Wholesale,Meat,Meat,Main Brand,0.144,-1000.8000000000001,-377.999731024765,-1378.7997310247652,-3780.719731024765,16235.280268975235,-4093.1780312727933,-1334.4127027203108,-2755.4982100804787,0,-8183.088944073583,-397.71769032930325,-800.6500548143823,-219.46039298517675,-1198.3677451436856,6634.363186772791,-1359.315890383218,-127.50394049195707,-501.4503063840399,0,-274.7374093324266,-516.4708646914293,18.84414556111218,0,-84.55335261301579,-65.052065704252,-40.06048880386572,0,-27.031869729434703,-9.53561459704722,0,0,0,0,YTD,,1.0,,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-291.61116417281227,-1.085641506554225,,-292.69680567936575
Apr,Q2,2023,2023-04-30 00:00:00,21527,هوت دوج اطياب كاترنج 1 ك 25 قطعة,"AGENTS, DISTRIBUTORS",739,102836,-10272,Atyab,Atyab Meat,Hot Dogs,Distributors,Meat,Meat,Main Brand,0.739,-2056.7200000000003,-1942.045380678594,-3998.7653806785943,-14270.765380678595,88565.2346193214,-25318.070398461427,-6848.1318563215955,-14141.06373089912,0,-46307.26598568214,-2041.065091342744,-4108.89160074881,-1126.2585445558723,-6149.956692091553,34981.75339699184,-6983.7434504121,-655.0757006610161,-2576.2961484466987,0,-1411.51559882641,-2653.4671183756905,96.81537534584994,0,-434.40890134452894,-334.21733756806844,-205.81836663840602,0,-138.88136268465962,-48.991030310848714,0,0,0,0,YTD,,1.0,,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1496.5322939146408,-5.571451898219038,,-1502.1037458128558
Apr,Q2,2023,2023-04-30 00:00:00,21527,هوت دوج اطياب كاترنج 1 ك 25 قطعة,CHAINS,162,20862,-2462.04,Atyab,Atyab Meat,Hot Dogs,Chains,Meat,Meat,Main Brand,0.162,-1668.96,-393.97633836124345,-2062.9363383612435,-4524.9763383612435,16337.023661638756,-5550.104742287891,-1501.2142905603498,-3099.935486340538,0,-10151.254519188778,-447.4324016204662,-900.7313116661802,-246.89294210832387,-1348.1637132866463,4590.712487055007,-1416.7689900666812,-132.89304589044806,-522.6446988301279,0,-286.34951206500216,-538.3001188645383,19.640615742202357,0,-88.12710043029254,-67.80156848132019,-41.75369291697875,0,-28.174403791739948,-9.938648667246158,0,0,0,0,YTD,,1.0,,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-328.06255969441384,-1.221346694873489,,-329.28390638928704
Apr,Q2,2023,2023-04-30 00:00:00,21527,هوت دوج اطياب كاترنج 1 ك 25 قطعة,HM,1759,217361,-27895.700000000004,Atyab,Atyab Meat,Hot Dogs,Hyber Markets,Meat,Meat,Main Brand,1.759,-17388.88,-4104.836107877396,-21493.716107877397,-49389.416107877405,167971.5838921226,-60263.174331385184,-16300.221833923797,-33659.17605230251,0,-110222.57221761148,-4858.232064508642,-9780.162822350683,-2680.7696615342074,-14638.394886859325,40429.847126117595,-14761.304019263922,-1384.6115112546101,-5445.430657770848,0,-2983.4731229968816,-5608.5443455332625,204.63540783917392,0,-918.1955074599183,-706.4239635062909,-435.03137024865384,0,-293.548872714811,-103.55069566490711,0,0,0,0,YTD,,1.0,,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3562.11137347206,-13.261412569644563,,-3575.3727860417057
Apr,Q2,2023,2023-04-30 00:00:00,21527,هوت دوج اطياب كاترنج 1 ك 25 قطعة,LG,297,40133,-4013.3000000000006,Atyab,Atyab Meat,Hot Dogs,Large Grocery,Meat,Meat,Main Brand,0.297,-1203.99,-757.9068347930104,-1961.8968347930104,-5975.196834793011,34157.80316520699,-10175.192027527799,-2752.226199360641,-5683.215058290986,0,-18610.633285179425,-820.292736304188,-1651.3407380546635,-452.63706053192703,-2471.6334743588513,12622.89934513679,-2725.490838766471,-255.65126117924225,-1005.4309125754731,0,-550.8611335300898,-1035.5478223751566,37.78337798781551,0,-169.53335833424075,-130.43238174004523,-80.32312136118819,0,-54.200141279546514,-19.119345554721026,0,0,0,0,YTD,,1.0,,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-601.4480261064252,-2.2391356072680537,,-603.6871617136931
Apr,Q2,2023,2023-04-30 00:00:00,21527,هوت دوج اطياب كاترنج 1 ك 25 قطعة,RESTAURANTS,3,417,-41.7,Atyab,Atyab Meat,Hot Dogs,HORECA,Meat,Meat,Main Brand,0.003,0,-7.874994396349272,-7.874994396349272,-49.574994396349275,367.42500560365073,-102.77971744977575,-27.800264640006475,-57.40621271000997,0,-187.9861947997922,-8.285785215193819,-16.680209475299634,-4.572091520524516,-24.965994690493453,149.90072459284056,-28.31908104965037,-2.656332093582439,-10.44688138300083,0,-5.723696027758887,-10.759809681071443,0.39258636585650386,0,-1.761528179437829,-1.3552513688385832,-0.8345935167472024,0,-0.5631639526965564,-0.19865863743848375,0,0,0,0,YTD,,1.0,,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.0752325869335895,-0.022617531386546652,,-6.097850118320139
Apr,Q2,2023,2023-04-30 00:00:00,21527,هوت دوج اطياب كاترنج 1 ك 25 قطعة,RETAILS,313,43461,-2987.79,Atyab,Atyab Meat,Hot Dogs,Retail,Meat,Meat,Main Brand,0.313,-869.22,-820.755710934618,-1689.975710934618,-4677.765710934618,38783.23428906538,-10723.35052059327,-2900.494277440676,-5989.381526077706,0,-19613.226324111653,-864.4835907852217,-1740.3018552562617,-477.0215486413911,-2604.7854460414833,16088.200970270856,-2951.500195440899,-276.85095712035104,-1088.8055438527556,0,-596.5408946341223,-1121.4198766164175,40.91653728174943,0,-183.59178946414264,-141.2483926644932,-86.9838581087534,0,-58.694648796510876,-20.70480345734758,0,0,0,0,YTD,,1.0,,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-633.8492665700712,-2.3597624413296217,,-636.2090290113993
Apr,Q2,2023,2023-04-30 00:00:00,21527,هوت دوج اطياب كاترنج 1 ك 25 قطعة,WHOLESALE,84,11676,-1503.8799999999999,Atyab,Atyab Meat,Hot Dogs,Wholesale,Meat,Meat,Main Brand,0.084,-583.8000000000001,-220.4998430977796,-804.2998430977797,-2308.1798430977797,9367.82015690222,-2877.832088593721,-778.4074099201813,-1607.373955880279,0,-5263.613454394181,-232.00198602542693,-467.04586530838975,-128.01856257468646,-699.0478513338167,3277.1402885995367,-792.9342693902105,-74.37729862030828,-292.51267872402326,0,-160.26348877724885,-301.27467107000047,10.992418243982106,0,-49.32278902425921,-37.94703832748033,-23.368618468921667,0,-15.768590675503578,-5.562441848277545,0,0,0,0,YTD,,1.0,,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-170.10651243414048,-0.6332908788232885,,-170.73980331296343
Apr,Q2,2023,2023-04-30 00:00:00,21540,هوت دوج أطياب 1 كجم 12 ق - مطاعم,CATERING,60,6600,0,Atyab,Atyab Meat,Hot Dogs,HORECA,Meat,Meat,Main Brand,0.06,-264,-124.64019907890933,-388.64019907890935,-388.64019907890935,6211.359800921091,-1843.633355430353,-556.0052928001295,-1260.6266730907184,0,-3660.2653213212006,-165.71570430387635,-333.6041895059926,-91.44183041049031,-499.319893809869,1960.3327553795311,-448.21567128943036,-42.04266622936234,-165.3463240474952,0,-90.59087238179534,-170.29914603134657,6.213597157441068,0,-27.88030212059873,-21.4500216650711,-13.209393790243492,0,-8.913386301672116,-3.1442374270839153,0,0,0,0,YTD,,1.0,,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-121.50465173867175,-0.4523506277309224,,-121.95700236640278
Apr,Q2,2023,2023-04-30 00:00:00,21540,هوت دوج أطياب 1 كجم 12 ق - مطاعم,RESTAURANTS,1034,113740,-3247.2000000000003,Atyab,Atyab Meat,Hot Dogs,HORECA,Meat,Meat,Main Brand,1.034,0,-2147.966097459871,-2147.966097459871,-5395.166097459871,108344.83390254012,-31771.948158583087,-9581.824545922233,-21724.79966626338,0,-63078.5723707687,-2855.8339708368026,-5749.112199153274,-1575.8475440741165,-8604.946169990077,35085.467817707235,-7724.2500685545165,-724.5352813526778,-2849.468317751833,0,-1561.1827007129398,-2934.8219499402067,107.0809910132344,0,-480.47053987831816,-369.655373361392,-227.6418863185295,0,-153.60735726548276,-54.18569166007947,0,0,0,0,YTD,,1.0,,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2093.9301649631107,-7.795509151229453,,-2101.7256741143356
Apr,Q2,2023,2023-04-30 00:00:00,21540,هوت دوج أطياب 1 كجم 12 ق - مطاعم,RETAILS,186,20460,-264,Atyab,Atyab Meat,Hot Dogs,Retail,Meat,Meat,Main Brand,0.186,-409.2,-386.38461714461897,-795.584617144619,-1059.584617144619,19400.415382855383,-5715.263401834095,-1723.6164076804016,-3907.942686581227,0,-11346.822496095723,-513.7186833420167,-1034.1729874685773,-283.46967427251997,-1547.891670810594,6222.231541676546,-1389.4685809972343,-130.33226531102326,-512.573604547235,0,-280.8317043835656,-527.9273526971745,19.26215118806731,0,-86.42893657385608,-66.49506716172041,-40.949120749754826,0,-27.631497535183556,-9.747136023960138,0,0,0,0,YTD,,1.0,,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-376.6644203898826,-1.402286945965841,,-378.06670733584815
Apr,Q2,2023,2023-04-30 00:00:00,21541,هوت دوج أطياب 1 كجم 25 ق - مطاعم,CATERING,8,880,0,Atyab,Atyab Meat,Hot Dogs,HORECA,Meat,Meat,Main Brand,0.008,-35.2,-16.618693210521243,-51.818693210521246,-51.818693210521246,828.1813067894788,-229.6495539730464,-74.13403904001729,-168.08355641209576,0,-471.8671494251595,-22.095427240516848,-44.48055860079902,-12.192244054732042,-66.57598584131587,277.5459274682713,-59.762089505257386,-5.605688830581646,-22.046176539666025,0,-12.078782984239378,-22.706552804179545,0.8284796209921423,0,-3.717373616079831,-2.860002888676147,-1.761252505365799,0,-1.1884515068896153,-0.4192316569445221,0,0,0,0,YTD,,1.0,,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-16.200620231822906,-0.060313417030789296,,-16.260933648853722
Apr,Q2,2023,2023-04-30 00:00:00,21541,هوت دوج أطياب 1 كجم 25 ق - مطاعم,RESTAURANTS,1084,119240,0,Atyab,Atyab Meat,Hot Dogs,HORECA,Meat,Meat,Main Brand,1.084,0,-2251.8329300256287,-2251.8329300256287,-2251.8329300256287,116988.16706997437,-31117.514563347788,-10045.162289922342,-22775.321893838976,0,-63937.99874710911,-2993.930391090033,-6027.115690408267,-1652.0490694161917,-9021.0460814983,42377.07317195077,-8097.763127962375,-759.570836543813,-2987.256921124746,0,-1636.6750943644358,-3076.737904966328,112.25898864443529,0,-503.70412497881705,-387.5303914156179,-238.64971447706574,0,-161.03517918354288,-56.805889515982734,0,0,0,0,YTD,,1.0,,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2195.1840414120034,-8.172468007671796,,-2203.3565094196747
Apr,Q2,2023,2023-04-30 00:00:00,21541,هوت دوج أطياب 1 كجم 25 ق - مطاعم,RETAILS,42,4620,0,Atyab,Atyab Meat,Hot Dogs,Retail,Meat,Meat,Main Brand,0.042,-92.4,-87.24813935523653,-179.64813935523654,-179.64813935523654,4440.351860644763,-1205.6601583584936,-389.20370496009076,-882.4386711635027,0,-2477.302534482087,-116.00099301271347,-233.52293265419488,-64.00928128734323,-349.5239256669083,1549.5161192084247,-313.75096990260124,-29.42986636055364,-115.74242683324661,0,-63.41361066725674,-119.20940222194261,4.349518010208747,0,-19.516211484419113,-15.015015165549771,-9.246575653170444,0,-6.23937041117048,-2.200966198958741,0,0,0,0,YTD,,1.0,,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-85.05325621707024,-0.31664543941164425,,-85.36990165648172
Apr,Q2,2023,2023-04-30 00:00:00,21541,هوت دوج أطياب 1 كجم 25 ق - مطاعم,WHOLESALE,12,1320,0,Atyab,Atyab Meat,Hot Dogs,Wholesale,Meat,Meat,Main Brand,0.012,-66,-24.92803981578187,-90.92803981578187,-90.92803981578187,1229.0719601842181,-344.4743309595696,-111.20105856002593,-252.12533461814365,0,-707.8007241377393,-33.143140860775276,-66.72083790119854,-18.288366082098065,-99.86397876197381,403.118891202407,-89.64313425788608,-8.408533245872468,-33.06926480949903,0,-18.11817447635907,-34.05982920626932,1.2427194314882135,0,-5.5760604241197465,-4.29000433301422,-2.641878758048698,0,-1.782677260334423,-0.6288474854167831,0,0,0,0,YTD,,1.0,,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-24.300930347734358,-0.09047012554618661,,-24.391400473280555
Apr,Q2,2023,2023-04-30 00:00:00,21542,هوت دوج أطياب 1 كجم 15 ق - مطاعم,CATERING,201,22092,18,Atyab,Atyab Meat,Hot Dogs,HORECA,Meat,Meat,Main Brand,0.201,-883.6800000000001,-417.20473909867655,-1300.8847390986766,-1282.8847390986766,20809.115260901322,-6844.507457303497,-1862.6177308804342,-4223.099354853906,0,-12930.224543037837,-555.1476094179859,-1117.5740348450754,-306.33013187514257,-1672.7216442630613,5899.838941725281,-1500.300092443348,-140.7282700513747,-553.4592410389793,0,-303.23235646342766,-570.037686988562,20.79860430336183,0,-93.3229749164041,-71.79907251890164,-44.21544357788776,0,-29.83553487523339,-10.52462018774816,0,0,0,0,YTD,,1.0,,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-407.0405833245504,-1.5153746028985893,,-408.5559579274495
Apr,Q2,2023,2023-04-30 00:00:00,21542,هوت دوج أطياب 1 كجم 15 ق - مطاعم,LG,12,1320,0,Atyab,Atyab Meat,Hot Dogs,Large Grocery,Meat,Meat,Main Brand,0.012,-39.6,-24.92803981578187,-64.52803981578187,-64.52803981578187,1255.4719601842182,-408.62731088379087,-111.20105856002593,-252.12533461814365,0,-771.9537040619605,-33.143140860775276,-66.72083790119854,-18.288366082098065,-99.86397876197381,365.3659112781859,-89.64313425788608,-8.408533245872468,-33.06926480949903,0,-18.11817447635907,-34.05982920626932,1.2427194314882135,0,-5.5760604241197465,-4.29000433301422,-2.641878758048698,0,-1.782677260334423,-0.6288474854167831,0,0,0,0,YTD,,1.0,,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-24.300930347734358,-0.09047012554618661,,-24.391400473280555
Apr,Q2,2023,2023-04-30 00:00:00,21542,هوت دوج أطياب 1 كجم 15 ق - مطاعم,RESTAURANTS,3411,374112,1098,Atyab,Atyab Meat,Hot Dogs,HORECA,Meat,Meat,Main Brand,3.411,0,-7065.059720880141,-7065.059720880141,-5967.059720880141,368144.9402791199,-116152.31311871756,-31608.90089568737,-71666.62636520732,0,-219427.84037961223,-9420.937789675372,-18965.398173415684,-5198.468058836374,-28386.335963091056,115132.29587758023,-25406.49412385324,-2383.1312043029097,-9372.4309063722,0,-5135.020067954276,-9653.174866678657,352.20928178251404,0,-1580.3569071123384,-1215.8652280550123,-748.7564741902384,0,-505.2431478925997,-178.22681095776025,0,0,0,0,YTD,,1.0,,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6907.539451343493,-25.716133186502702,,-6933.255584529994
Apr,Q2,2023,2023-04-30 00:00:00,21542,هوت دوج أطياب 1 كجم 15 ق - مطاعم,RETAILS,114,12540,0,Atyab,Atyab Meat,Hot Dogs,Retail,Meat,Meat,Main Brand,0.114,-250.8,-236.81637824992774,-487.6163782499277,-487.6163782499277,12052.383621750072,-3881.9594533960135,-1056.4100563202462,-2395.1906788723645,0,-7333.560188588624,-314.8598381773651,-633.8479600613861,-173.7394777799316,-948.7077982387511,3596.376157142765,-851.6097754499176,-79.88106583578845,-314.15801569024086,0,-172.12265752541114,-323.5683774595585,11.805834599138029,0,-52.97257402913759,-40.75504116363509,-25.097848201462636,0,-16.93543397317702,-5.974051111459439,0,0,0,0,YTD,,1.0,,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-230.85883830347638,-0.8594661926887568,,-231.71830449616527
Apr,Q2,2023,2023-04-30 00:00:00,21542,هوت دوج أطياب 1 كجم 15 ق - مطاعم,WHOLESALE,58,6380,0,Atyab,Atyab Meat,Hot Dogs,Wholesale,Meat,Meat,Main Brand,0.058,-319,-120.48552577627903,-439.485525776279,-439.485525776279,5940.514474223721,-1975.0320026049892,-537.4717830401253,-1218.6057839876942,0,-3731.1095696328084,-160.19184749374716,-322.48404985579293,-88.39376939680731,-482.6758973495401,1638.335237844565,-433.275148913116,-40.64124402171693,-159.83477991257868,0,-87.5711766357355,-164.6225078303017,6.006477252193032,0,-26.950958716578775,-20.735020942902064,-12.769080663902042,0,-8.616273424949712,-3.039429512847785,0,0,0,0,YTD,,1.0,,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-117.45449668071609,-0.4372722734732264,,-117.89176895418905
Apr,Q2,2023,2023-04-30 00:00:00,21550,كوكتيل اطياب بقرى 1 ك,"AGENTS, DISTRIBUTORS",35,5954,-527.2800000000001,Atyab,Atyab Meat,Hot Dogs,Distributors,Meat,Meat,Main Brand,0.035,-119.08,-112.44056747209488,-231.52056747209488,-758.8005674720949,5195.199432527905,-1174.8384032227084,-323.50585378138135,-669.7391482834496,0,-2168.0834052875393,-96.66749417726122,-194.60244387849573,-53.34106773945269,-291.26993805575694,2682.5050214451558,-404.3448646753437,-37.9275810196399,-149.16242626951305,0,-81.72394760018325,-153.6304720410057,5.605417799303654,0,-25.15141194334013,-19.350519544520203,-11.916474337440873,0,-8.040954854569057,-2.836483278917823,0,0,0,0,YTD,,1.0,,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-70.87771351422522,-0.26387119950970117,,-71.14158471373457
Apr,Q2,2023,2023-04-30 00:00:00,21550,كوكتيل اطياب بقرى 1 ك,CHAINS,24,3744,-374.4,Atyab,Atyab Meat,Hot Dogs,Chains,Meat,Meat,Main Brand,0.024,-299.52,-70.70498565930858,-370.2249856593086,-744.6249856593085,2999.3750143406915,-805.6034764955715,-221.83258545009008,-459.24970168007974,0,-1486.6857636257414,-66.28628172155055,-133.44167580239707,-36.57673216419613,-199.72795752394762,1276.3845610268063,-254.2605262587314,-23.849657933747363,-93.79646018694271,0,-51.38973124203663,-96.60606102141843,3.5248042056756606,0,-15.815735021139645,-12.168012290003972,-7.493328841010854,0,-5.056320956584909,-1.7836401404548756,0,0,0,0,YTD,,1.0,,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-48.601860695468716,-0.18094025109237322,,-48.78280094656111
Apr,Q2,2023,2023-04-30 00:00:00,21550,كوكتيل اطياب بقرى 1 ك,FAC SALES,2,312,-37.44,Atyab,Atyab Meat,Hot Dogs,Retail,Meat,Meat,Main Brand,0.002,0,-5.892082138275714,-5.892082138275714,-43.33208213827571,268.6679178617243,-67.13362304129762,-18.486048787507507,-38.270808473339976,0,-123.89048030214511,-5.523856810129212,-11.120139650199755,-3.0480610136830104,-16.643996460328967,125.08538008556721,-21.188377188227616,-1.987471494478947,-7.816371682245226,0,-4.282477603503052,-8.050505085118202,0.293733683806305,0,-1.3179779184283036,-1.0140010241669977,-0.6244440700842377,0,-0.42136007971540906,-0.14863667837123964,0,0,0,0,YTD,,1.0,,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.050155057955727,-0.015078354257697324,,-4.065233412213416
